train_trades,train_win_rate,train_avg_points,train_profit_factor,validation_trades,validation_win_rate,validation_avg_points,validation_profit_factor,test_trades,test_win_rate,test_avg_points,test_profit_factor,test_total_points,test_max_loss_points,config_side,config_take_profit_points,config_stop_loss_points,config_max_hold_minutes,filters_json
7755,0.8929722759509994,0.3526176660219283,1.1517495692322242,3870,0.9294573643410853,0.0803488372092997,1.0296746241166552,1515,0.9432343234323433,0.07432343234323577,1.0269739363740902,112.60000000000218,-50.0,long,3,50,120,"{""hour"": ""9"", ""minute_block"": ""45-59""}"
3960,0.8598484848484849,0.5556186868686837,1.2757723882935375,2074,0.8886210221793636,0.2108003857280498,1.0859327397448697,915,0.9431693989071038,0.6001092896174927,1.2691798617579328,549.1000000000058,-50.0,long,3,50,60,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""trend_60"": ""above_sma60""}"
355,0.9183098591549296,0.8509859154930048,1.8681034482759464,877,0.9087799315849487,0.05906499429874074,1.0336713468538712,732,0.9426229508196722,0.6260928961748624,1.4972333731148952,458.2999999999993,-50.0,short,2,50,15,"{""hour"": ""12"", ""momentum_5"": ""up"", ""volatility_30"": ""vol_high""}"
2060,0.9048543689320389,0.7615776699029013,1.3903534417337355,1360,0.9227941176470589,0.23033088235295188,1.0907510682986936,641,0.9422776911076443,0.15912636505460218,1.0596491228070175,102.0,-50.0,short,3,50,180,"{""hour"": ""12"", ""minute_block"": ""00-14"", ""momentum_5"": ""up""}"
10742,0.8706944703034817,0.06774343697635135,1.0266570935086283,2288,0.8959790209790209,0.04689685314685601,1.0177604899445514,259,0.9420849420849421,1.106177606177606,1.6430976430976432,286.5,-30.0,long,3,30,120,"{""hour"": ""9"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_low""}"
10742,0.8827034071867437,0.11351238130701125,1.0448464386002627,2288,0.9042832167832168,0.09374999999999205,1.0357947434292836,259,0.9420849420849421,1.0888030888030888,1.6266666666666667,282.0,-30.0,long,3,30,180,"{""hour"": ""9"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_low""}"
10742,0.8931297709923665,0.18997858871717574,1.076424855913443,2288,0.9270104895104895,0.8112543706293681,1.411850849262787,259,0.9420849420849421,0.49845559845562093,1.2141316967988174,129.10000000000582,-50.0,long,3,50,180,"{""hour"": ""9"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_low""}"
10742,0.8780487804878049,0.15547384099795064,1.0628108622437173,2288,0.9138986013986014,0.40242569930070726,1.1721172808927893,259,0.9420849420849421,0.4154440154440239,1.1723254324151227,107.60000000000218,-50.0,long,3,50,120,"{""hour"": ""9"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_low""}"
1676,0.9087112171837709,0.030608591885429155,1.0113599875992292,1530,0.9424836601307189,0.6589542483659826,1.3038760624510035,551,0.941923774954628,0.23248638838475896,1.0896493806424539,128.10000000000218,-50.0,long,3,50,120,"{""hour"": ""10"", ""momentum_15"": ""flat"", ""volatility_30"": ""vol_mid""}"
13948,0.9222827645540579,0.024996415256663553,1.013741092823809,3900,0.9405128205128205,0.19115384615384523,1.1131173659054694,961,0.9417273673257024,0.13527575442247658,1.0773809523809523,130.0,-30.0,long,2,30,180,"{""hour"": ""9"", ""momentum_30"": ""flat""}"
13948,0.912747347289934,0.029283768282190134,1.0163070166683297,3900,0.9364102564102564,0.132717948717953,1.0762701874336935,961,0.9417273673257024,0.13527575442247658,1.0773809523809523,130.0,-30.0,long,2,30,120,"{""hour"": ""9"", ""momentum_30"": ""flat""}"
3224,0.8284739454094293,0.5224720843672538,1.1461435016484496,1125,0.8782222222222222,0.1643111111111163,1.039019705109398,257,0.9416342412451362,1.7420233463035188,1.596933333333339,447.70000000000437,-50.0,long,5,50,180,"{""hour"": ""10"", ""minute_block"": ""15-29"", ""momentum_15"": ""flat""}"
1131,0.8373121131741822,0.612599469496028,1.1722693254432008,1000,0.893,0.8273499999999804,1.2277538436127828,529,0.941398865784499,2.3204158790169993,1.972277227722761,1227.4999999999927,-50.0,long,5,50,120,"{""hour"": ""10"", ""momentum_15"": ""down"", ""trend_60"": ""above_sma60""}"
355,0.9098591549295775,1.3484507042254619,1.9811436769831456,877,0.9190421892816419,0.6906499429874622,1.3342530765410339,732,0.9412568306010929,0.9508196721311675,1.5076586433260555,696.0000000000146,-50.0,short,3,50,30,"{""hour"": ""12"", ""momentum_5"": ""up"", ""volatility_30"": ""vol_high""}"
3710,0.902156334231806,0.27936657681941357,1.1834538422734202,1083,0.9150507848568791,0.16486611265003207,1.0990046854639626,289,0.9411764705882353,0.05017301038063542,1.0273843248347567,14.500000000003638,-50.0,long,2,50,60,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_15"": ""flat""}"
409,0.9119804400977995,0.02616136919312468,1.0096544256970026,803,0.9302615193026152,0.20815691158157093,1.080598886129663,642,0.940809968847352,0.3501557632398629,1.1416330645161232,224.799999999992,-50.0,short,3,50,60,"{""hour"": ""12"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_high""}"
409,0.9339853300733496,0.0643031784840969,1.0356513487867636,803,0.9389788293897883,0.047322540473225407,1.0258503401360544,642,0.940809968847352,0.1059190031152648,1.0596491228070175,68.0,-30.0,short,2,30,180,"{""hour"": ""12"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_high""}"
3332,0.9324729891956782,0.5415366146458588,1.4093977243077065,955,0.9350785340314136,0.09759162303663474,1.0550567107750386,287,0.9407665505226481,0.10452961672473868,1.0588235294117647,30.0,-30.0,long,2,30,180,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_5"": ""flat""}"
3332,0.9267707082833133,0.5173469387755204,1.387309861370132,955,0.9329842931937172,0.1127748691099446,1.064325389715103,287,0.9407665505226481,0.10452961672473868,1.0588235294117647,30.0,-30.0,long,2,30,120,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_5"": ""flat""}"
2060,0.8621359223300971,0.6427912621359256,1.3320211125459194,1360,0.8985294117647059,0.15360294117645829,1.0604263689219235,641,0.9407176287051482,1.04664586583463,1.5894912573587527,670.8999999999978,-50.0,short,3,50,120,"{""hour"": ""12"", ""minute_block"": ""00-14"", ""momentum_5"": ""up""}"
1627,0.8389674247080516,0.4608174554394558,1.3839457175777714,1182,0.8917089678510999,0.22364636209814984,1.143485222677567,556,0.9406474820143885,0.49208633093524917,1.3542206110823383,273.59999999999854,-50.0,long,2,50,30,"{""hour"": ""12"", ""minute_block"": ""45-59"", ""momentum_15"": ""down""}"
11587,0.8301544834728575,0.43749029084317115,1.1184218210870784,1932,0.90527950310559,2.16599378881988,1.9193505865811353,202,0.9405940594059405,2.546534653465372,2.1808999081726608,514.4000000000051,-50.0,long,5,50,180,"{""hour"": ""9"", ""momentum_15"": ""flat"", ""volatility_30"": ""vol_low""}"
2721,0.9378904814406468,0.1525358324145512,1.088549667178698,2436,0.9429392446633826,0.20398193760262787,1.121280906006688,837,0.94026284348865,0.0884109916367981,1.0493333333333332,74.0,-30.0,long,2,30,180,"{""hour"": ""10"", ""momentum_15"": ""down"", ""volatility_30"": ""vol_mid""}"
2721,0.934215361999265,0.14693127526645391,1.085350753597204,2436,0.9400656814449918,0.20944170771757456,1.1253624256720265,837,0.94026284348865,0.0884109916367981,1.0493333333333332,74.0,-30.0,long,2,30,120,"{""hour"": ""10"", ""momentum_15"": ""down"", ""volatility_30"": ""vol_mid""}"
2739,0.9131069733479372,0.07395034684191351,1.042205390537908,909,0.9405940594059405,0.3672167216721664,1.2425519546577526,232,0.9396551724137931,0.1206896551724138,1.0686274509803921,28.0,-30.0,long,2,30,120,"{""hour"": ""10"", ""minute_block"": ""30-44"", ""momentum_5"": ""flat""}"
13948,0.8269285919128191,0.059628620590753495,1.0247894225438539,3900,0.8953846153846153,0.1502051282051448,1.0593035027333537,961,0.9396462018730489,0.5308012486992625,1.2319796261767197,510.09999999999127,-50.0,long,3,50,60,"{""hour"": ""9"", ""momentum_30"": ""flat""}"
5888,0.8851902173913043,0.31532778532608813,1.1349652891360453,1531,0.9033311561071196,0.05689092096668274,1.0214431669908148,182,0.9395604395604396,1.0054945054945055,1.5545454545454545,183.0,-30.0,long,3,30,180,"{""hour"": ""10"", ""momentum_5"": ""down"", ""volatility_30"": ""vol_low""}"
5888,0.8918138586956522,0.17822690217391793,1.1111599552987443,1531,0.9124755062050947,0.07677988242978398,1.0439463895171688,182,0.9395604395604396,0.31868131868131866,1.204225352112676,58.0,-30.0,long,2,30,60,"{""hour"": ""10"", ""momentum_5"": ""down"", ""volatility_30"": ""vol_low""}"
1131,0.8567639257294429,0.8080459770114891,1.464698853380108,1000,0.87,0.06759999999999855,1.026678243024586,529,0.9395085066162571,1.196786389413979,1.7379647977619666,633.0999999999949,-50.0,long,3,50,30,"{""hour"": ""10"", ""momentum_15"": ""down"", ""trend_60"": ""above_sma60""}"
7325,0.8576109215017065,0.6304778156996681,1.3280123583934154,2058,0.924198250728863,0.45276967930028944,1.1953295321147062,595,0.9394957983193277,0.7808403361344575,1.3847619047619066,464.6000000000022,-50.0,long,3,50,120,"{""hour"": ""11"", ""momentum_15"": ""flat"", ""trend_60"": ""below_sma60""}"
2115,0.9205673758865248,0.03664302600473071,1.0203065636053992,1493,0.9363697253851306,0.035565974547891614,1.0193590725144928,672,0.9389880952380952,0.047619047619047616,1.0260162601626017,32.0,-30.0,long,2,30,180,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_15"": ""up""}"
1627,0.8752304855562385,0.2406883835279837,1.1599313879643192,1182,0.9128595600676819,0.10642978003384342,1.0619033559689022,556,0.9388489208633094,0.5652877697841583,1.4307249554611328,314.299999999992,-30.0,long,2,30,60,"{""hour"": ""12"", ""minute_block"": ""45-59"", ""momentum_15"": ""down""}"
9439,0.8631210933361585,0.10290284987816402,1.0414426637994296,1518,0.8787878787878788,0.21212121212121213,1.0875,147,0.9387755102040817,1.5918367346938775,2.3,234.0,-20.0,long,3,20,180,"{""hour"": ""9"", ""momentum_5"": ""flat"", ""volatility_30"": ""vol_low""}"
9439,0.8526326941413286,0.09683229155630739,1.0393762695508126,1518,0.8761528326745718,0.19249011857707557,1.0790948217524297,147,0.9387755102040817,1.5918367346938775,2.3,234.0,-20.0,long,3,20,120,"{""hour"": ""9"", ""momentum_5"": ""flat"", ""volatility_30"": ""vol_low""}"
4059,0.8775560482877556,0.28340724316332555,1.120854761016755,1219,0.9056603773584906,0.3512305168170823,1.1485522960290155,359,0.9387186629526463,0.9777158774373259,1.5318181818181817,351.0,-30.0,short,3,30,180,"{""hour"": ""12"", ""minute_block"": ""15-29"", ""momentum_5"": ""flat""}"
4059,0.8105444690810545,0.15457009115545423,1.0682086266409359,1219,0.8843314191960624,0.43314191960624954,1.196187715973702,359,0.9387186629526463,0.9777158774373259,1.5318181818181817,351.0,-30.0,short,3,30,120,"{""hour"": ""12"", ""minute_block"": ""15-29"", ""momentum_5"": ""flat""}"
7755,0.8978723404255319,0.048130238555770706,1.0182359163273136,3870,0.9426356589147287,0.7215762273901715,1.342692699448986,1515,0.9386138613861386,0.012541254125414942,1.0044811320754725,19.000000000003638,-50.0,long,3,50,180,"{""hour"": ""10"", ""minute_block"": ""30-44""}"
3588,0.867335562987737,0.19724080267557736,1.1285745430761904,1786,0.9322508398656215,0.3448208286674083,1.2269034504356757,759,0.9380764163372859,0.29104084321474377,1.1837464648144977,220.89999999999054,-30.0,short,2,30,30,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
4470,0.8657718120805369,0.3339821029082924,1.2398483375774312,1402,0.9165477888730386,0.023038516405124623,1.0127466456195677,369,0.9376693766937669,0.20596205962056663,1.1233766233766034,75.99999999998909,-50.0,long,2,50,60,"{""hour"": ""11"", ""minute_block"": ""45-59"", ""momentum_15"": ""flat""}"
1131,0.8930150309460654,0.4311229000884241,1.3194653737797346,1000,0.907,0.08949999999998545,1.05194729816007,529,0.9376181474480151,0.3147448015122736,1.2016959418534117,166.49999999999272,-30.0,long,2,30,30,"{""hour"": ""10"", ""momentum_15"": ""down"", ""trend_60"": ""above_sma60""}"
1937,0.9132679401135777,0.2924367578730008,1.1908652874182906,1262,0.9358161648177497,0.20079239302693963,1.1202372479240796,592,0.9375,0.02162162162162039,1.0116660590594233,12.799999999999272,-30.0,short,2,30,120,"{""hour"": ""12"", ""minute_block"": ""30-44"", ""momentum_5"": ""up""}"
13636,0.9085508946905251,0.2733792901144134,1.1772543127223007,3872,0.9362086776859504,0.04961260330578099,1.0272177276526988,558,0.9372759856630825,0.0931899641577061,1.0523138832997987,52.0,-30.0,long,2,30,180,"{""hour"": ""11"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_low""}"
3588,0.8957636566332219,0.3246098104793789,1.137390442711714,1786,0.9283314669652856,0.6420492721164638,1.299610691610275,759,0.9367588932806324,0.9130434782608695,1.48125,693.0,-30.0,short,3,30,180,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
3588,0.8899108138238573,0.4075111482720274,1.1805937243325744,1786,0.9238521836506159,0.6568309070548725,1.3105986390955553,759,0.9367588932806324,0.9130434782608695,1.48125,693.0,-30.0,short,3,30,120,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
3588,0.8093645484949833,0.37192028985505393,1.1826262488025072,1786,0.9053751399776035,0.4111982082866831,1.1784473332523433,759,0.9367588932806324,0.604677206851116,1.2744670035582912,458.9499999999971,-50.0,short,3,50,30,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
1921,0.9047371160853722,0.11020301926081436,1.042356942777116,1540,0.9279220779220779,0.2713636363636349,1.1080626810095153,474,0.9367088607594937,0.46940928270041427,1.2005407841369946,222.49999999999636,-50.0,long,3,50,120,"{""hour"": ""10"", ""momentum_5"": ""flat"", ""volatility_30"": ""vol_mid""}"
3786,0.8135235076597993,0.3899498151082938,1.1066699902820378,1244,0.8689710610932476,0.20337620578777843,1.0492170022371357,314,0.9363057324840764,1.643949044585978,1.5412036066261223,516.1999999999971,-50.0,long,5,50,180,"{""hour"": ""12"", ""minute_block"": ""30-44"", ""momentum_5"": ""flat""}"
5148,0.8696581196581197,0.21749222999224194,1.0911678011920716,1897,0.9293621507643648,0.47751713231417375,1.2066664385202388,266,0.9360902255639098,0.4146616541353493,1.173237003298262,110.30000000000291,-50.0,long,3,50,180,"{""hour"": ""11"", ""momentum_15"": ""up"", ""volatility_30"": ""vol_low""}"
11587,0.8065072926555623,0.43260550617070104,1.121148696333102,1932,0.8876811594202898,1.6357142857142823,1.585808030252472,202,0.9356435643564357,2.310891089108907,1.9761606022584663,466.7999999999993,-50.0,long,5,50,120,"{""hour"": ""9"", ""momentum_15"": ""flat"", ""volatility_30"": ""vol_low""}"
3057,0.8603205757278377,0.28117435394177515,1.1964842901717874,872,0.911697247706422,0.465825688073412,1.3434804667681555,202,0.9356435643564357,0.4014851485148623,1.2731559447625558,81.10000000000218,-30.0,long,2,30,30,"{""hour"": ""10"", ""minute_block"": ""00-14"", ""momentum_5"": ""flat""}"
3057,0.9070984625449787,0.46965979718678386,1.349309652697524,872,0.9277522935779816,0.23910550458714763,1.147924796026954,202,0.9356435643564357,0.17722772277229162,1.1046171829339662,35.80000000000291,-30.0,long,2,30,60,"{""hour"": ""10"", ""minute_block"": ""00-14"", ""momentum_5"": ""flat""}"
3057,0.8606476938174681,0.24937847562970067,1.170401332185924,872,0.9151376146788991,0.532110091743161,1.4103289706403004,202,0.9356435643564357,0.05544554455445905,1.0305343511450402,11.200000000000728,-50.0,long,2,50,30,"{""hour"": ""10"", ""minute_block"": ""00-14"", ""momentum_5"": ""flat""}"
3057,0.925744193653909,0.49214916584887203,1.362499548230873,872,0.9438073394495413,0.2823394495412894,1.1758822688955601,202,0.9356435643564357,0.04653465346535374,1.025501899077595,9.400000000001455,-30.0,long,2,30,120,"{""hour"": ""10"", ""minute_block"": ""00-14"", ""momentum_5"": ""flat""}"
2721,0.9287026828371923,0.23926865123117677,1.1478667711420836,2436,0.9248768472906403,0.10888752052544559,1.0625744582974521,837,0.9354838709677419,0.08315412186378886,1.0465116279069706,69.59999999999127,-30.0,long,2,30,60,"{""hour"": ""10"", ""momentum_15"": ""down"", ""volatility_30"": ""vol_mid""}"
2739,0.8901058780576853,0.1465863453815062,1.089944778610379,909,0.9240924092409241,0.23723872387239284,1.1474378696202137,232,0.9353448275862069,0.3482758620689624,1.2287655719139272,80.79999999999927,-30.0,long,2,30,60,"{""hour"": ""10"", ""minute_block"": ""30-44"", ""momentum_5"": ""flat""}"
2739,0.8765972982840453,0.14720700985761784,1.0594896461162817,909,0.9240924092409241,0.8709020902090024,1.4580380131338997,232,0.9353448275862069,0.257327586206884,1.1013066349906615,59.69999999999709,-50.0,long,3,50,120,"{""hour"": ""10"", ""minute_block"": ""30-44"", ""momentum_5"": ""flat""}"
336,0.9166666666666666,0.7105654761905087,1.6360729985347449,832,0.8990384615384616,0.08088942307693532,1.0472346996069697,659,0.9347496206373292,0.6473444613050164,1.5306630177882932,426.6000000000058,-50.0,short,2,50,15,"{""hour"": ""12"", ""momentum_15"": ""up"", ""volatility_30"": ""vol_high""}"
7755,0.8631850419084461,0.39597678916828477,1.1811692104378233,3870,0.896124031007752,0.010012919896633306,1.003741882529027,1515,0.9346534653465347,0.056897689768977376,1.0207121918400694,86.20000000000073,-50.0,long,3,50,60,"{""hour"": ""9"", ""minute_block"": ""45-59""}"
2295,0.8570806100217865,0.06594771241829764,1.026340750280636,1501,0.9007328447701533,0.05909393737507892,1.0223577748090624,641,0.9344773790951638,0.21528861154446177,1.0831826401446654,138.0,-50.0,long,3,50,60,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_5"": ""up""}"
1953,0.8597030209933436,0.5789554531490103,1.2902803450400548,1659,0.9192284508740205,0.49927667269437626,1.2212044331686374,806,0.93424317617866,0.34528535980149694,1.140505881758978,278.30000000000655,-50.0,short,3,50,120,"{""hour"": ""12"", ""momentum_5"": ""up"", ""trend_60"": ""below_sma60""}"
13432,0.8117182846932698,0.3477516378796864,1.0944123684042966,3771,0.875629806417396,0.4078361177406564,1.1029779541003375,1003,0.93419740777667,1.6271186440677894,1.5360838287947933,1631.9999999999927,-50.0,long,5,50,120,"{""hour"": ""9"", ""momentum_15"": ""flat""}"
3588,0.8074136008918618,0.009448160535123038,1.0059432498531757,1786,0.9143337066069429,0.3844904815229547,1.2664933250543295,759,0.9341238471673254,0.018445322793115327,1.0099715099714917,13.999999999974534,-50.0,short,2,50,15,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
3433,0.8342557529857267,0.2067288086221992,1.090201386638198,1858,0.9052744886975242,0.039504843918204136,1.0147677202583392,758,0.9340369393139841,0.4932717678100331,1.2136449345751708,373.9000000000051,-50.0,short,3,50,120,"{""hour"": ""12"", ""minute_block"": ""00-14"", ""trend_60"": ""below_sma60""}"
1627,0.8371235402581438,0.35851259987706946,1.2760268786674192,1182,0.8866328257191202,0.2728849407783504,1.181948949372451,556,0.9334532374100719,0.5239208633093512,1.3901165126556836,291.2999999999993,-30.0,long,2,30,30,"{""hour"": ""12"", ""minute_block"": ""45-59"", ""momentum_15"": ""down""}"
1359,0.8800588668138337,0.1679911699779418,1.0680182931371016,1489,0.9167226326393553,0.20963734049696905,1.0825542493685747,616,0.9334415584415584,0.41331168831169185,1.1734450575652309,254.60000000000218,-50.0,long,3,50,120,"{""hour"": ""11"", ""momentum_15"": ""flat"", ""volatility_30"": ""vol_mid""}"
4822,0.8737038573206138,0.044618415595184494,1.0173505266044078,1171,0.9052092228864219,0.38326216908625976,1.164395604395609,135,0.9333333333333333,0.8333333333333334,1.423728813559322,112.5,-30.0,long,3,30,120,"{""hour"": ""9"", ""momentum_15"": ""up"", ""volatility_30"": ""vol_low""}"
4822,0.8871837411862298,0.1189133139775973,1.0468182913038309,1171,0.910333048676345,0.2924850555081034,1.11994396778147,135,0.9333333333333333,0.8,1.4,108.0,-30.0,long,3,30,180,"{""hour"": ""9"", ""momentum_15"": ""up"", ""volatility_30"": ""vol_low""}"
4822,0.8985897967648279,0.2846433015346309,1.118188785175489,1171,0.928266438941076,0.6479077711357789,1.3032010550293716,135,0.9333333333333333,0.5562962962963394,1.2479366127435036,75.10000000000582,-50.0,long,3,50,180,"{""hour"": ""9"", ""momentum_15"": ""up"", ""volatility_30"": ""vol_low""}"
4822,0.8824139361260888,0.22168187474077125,1.0915792810390321,1171,0.918872758326217,0.5459436379163319,1.2470724637681283,135,0.9333333333333333,0.39703703703705323,1.1652281134402052,53.60000000000218,-50.0,long,3,50,120,"{""hour"": ""9"", ""momentum_15"": ""up"", ""volatility_30"": ""vol_low""}"
13432,0.8344997022036926,0.34116289458009663,1.0894415975157359,3771,0.8870326173428799,0.7159771943781482,1.192625860143901,1003,0.9332003988035892,1.7005982053838529,1.57347947416199,1705.7000000000044,-50.0,long,5,50,180,"{""hour"": ""9"", ""momentum_15"": ""flat""}"
4059,0.8258191672825819,0.043089430894301686,1.0268903170259172,1219,0.8958162428219852,0.32411812961442793,1.2212825539064605,359,0.9331476323119777,0.16963788300835048,1.099983582334588,60.89999999999782,-30.0,short,2,30,60,"{""hour"": ""12"", ""minute_block"": ""15-29"", ""momentum_5"": ""flat""}"
3588,0.8592530657748049,0.4723801560758117,1.2257067902467627,1786,0.9025755879059351,0.546136618141088,1.2527073941654956,759,0.932806324110672,0.8657444005270073,1.447951462267365,657.0999999999985,-30.0,short,3,30,60,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
3588,0.830267558528428,0.4507107023411578,1.1225406062810506,1786,0.9053751399776035,1.1206326987682138,1.329345652907256,759,0.932806324110672,1.3706192358366263,1.4161699403928467,1040.2999999999993,-50.0,short,5,50,120,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
3588,0.8372352285395763,0.3282329988851786,1.085225710274559,1786,0.9165733482642777,1.0625419932810918,1.301830674534385,759,0.932806324110672,1.3043478260869565,1.388235294117647,990.0,-50.0,short,5,50,180,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""trend_60"": ""below_sma60""}"
123,0.9186991869918699,0.5069105691056792,1.225375022591716,251,0.9163346613545816,0.6314741035856429,1.2982126058325405,177,0.9322033898305084,0.8033898305084581,1.4030612244897844,142.1999999999971,-30.0,short,3,30,60,"{""hour"": ""12"", ""momentum_5"": ""flat"", ""volatility_30"": ""vol_high""}"
123,0.9186991869918699,0.3536585365853954,1.1472081218274253,251,0.9282868525896414,0.6334661354581673,1.2944444444444445,177,0.9322033898305084,0.7627118644067796,1.375,135.0,-30.0,short,3,30,120,"{""hour"": ""12"", ""momentum_5"": ""flat"", ""volatility_30"": ""vol_high""}"
123,0.9186991869918699,0.3170731707317073,1.13,251,0.9282868525896414,0.6334661354581673,1.2944444444444445,177,0.9322033898305084,0.7627118644067796,1.375,135.0,-30.0,short,3,30,180,"{""hour"": ""12"", ""momentum_5"": ""flat"", ""volatility_30"": ""vol_high""}"
2934,0.84560327198364,0.00046012269937360773,1.0001823745161957,1953,0.9011776753712237,0.05340501792116148,1.0201869665357053,913,0.932092004381161,0.4529025191675754,1.193595205768058,413.49999999999636,-50.0,long,3,50,60,"{""hour"": ""10"", ""momentum_5"": ""down"", ""trend_60"": ""above_sma60""}"
13636,0.8814168377823408,0.1378886770313839,1.084968457394886,3872,0.9331095041322314,0.04538997933884955,1.0249306693335072,558,0.931899641577061,0.21810035842295994,1.1327732926031124,121.70000000001164,-50.0,long,2,50,120,"{""hour"": ""11"", ""trend_60"": ""above_sma60"", ""volatility_30"": ""vol_low""}"
2739,0.841548010222709,0.1175611537057194,1.0755372055925596,909,0.8833883388338833,0.012321232123213122,1.0070312009542348,232,0.9310344827586207,0.368534482758652,1.246753246753273,85.50000000000728,-30.0,long,2,30,30,"{""hour"": ""10"", ""minute_block"": ""30-44"", ""momentum_5"": ""flat""}"
3710,0.8479784366576819,0.3307547169811273,1.1501407072066538,1083,0.8753462603878116,0.37862419205907094,1.16860261918956,289,0.9307958477508651,0.6775086505190286,1.3203534031413597,195.79999999999927,-50.0,long,3,50,60,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_15"": ""flat""}"
14403,0.8719016871485107,0.2704471290703314,1.1156622463462573,4311,0.9144050104384134,0.11431222454186947,1.043497065183812,1069,0.930776426566885,0.07811038353602177,1.0287782181630216,83.50000000000728,-50.0,long,3,50,120,"{""hour"": ""10"", ""momentum_30"": ""flat""}"
11587,0.9035125571761456,0.015482868732197022,1.008647450110863,1932,0.9192546583850931,0.2236024844720497,1.1384615384615384,202,0.9306930693069307,0.4752475247524752,1.3428571428571427,96.0,-20.0,long,2,20,180,"{""hour"": ""9"", ""momentum_15"": ""flat"", ""volatility_30"": ""vol_low""}"
2115,0.8033096926713948,0.06404255319149658,1.0274802191113848,1493,0.8720696584058941,0.3485934360348224,1.1545302038331888,672,0.9300595238095238,0.8278273809523798,1.4218548570561909,556.2999999999993,-50.0,long,3,50,30,"{""hour"": ""9"", ""minute_block"": ""45-59"", ""momentum_15"": ""up""}"
2654,0.8869630746043707,0.1440278824416017,1.0572899493420478,2531,0.898064006321612,0.07143421572500815,1.0272642277648756,911,0.9297475301866082,0.3036223929747554,1.122151563328035,276.6000000000022,-50.0,long,3,50,60,"{""hour"": ""10"", ""momentum_5"": ""down"", ""volatility_30"": ""vol_mid""}"
3159,0.8876226654004432,0.15080721747386214,1.0930386977706892,1008,0.9275793650793651,0.3334325396825274,1.219114675011399,256,0.9296875,0.030859375000005684,1.0168767357402295,7.900000000001455,-30.0,long,2,30,60,"{""hour"": ""10"", ""minute_block"": ""30-44"", ""momentum_15"": ""flat""}"
4557,0.892034233048058,0.22853851217906493,1.1470403444989585,1357,0.9115696389093588,0.259616801768604,1.166171407009101,142,0.9295774647887324,0.1014084507042356,1.057692307692314,14.400000000001455,-30.0,long,2,30,60,"{""hour"": ""10"", ""momentum_15"": ""down"", ""volatility_30"": ""vol_low""}"
2721,0.9070194781330393,0.3000735023888377,1.1987899740708805,2436,0.9076354679802956,0.012807881773399313,1.007105766602897,837,0.929510155316607,0.044444444444427925,1.0245140032948836,37.199999999986176,-30.0,long,2,30,30,"{""hour"": ""10"", ""momentum_15"": ""down"", ""volatility_30"": ""vol_mid""}"
355,0.895774647887324,0.3629577464788896,1.1561534266497082,877,0.9179019384264538,0.5322120866590692,1.23957397664571,732,0.9289617486338798,0.666120218579233,1.3140943055913412,487.59999999999854,-30.0,short,3,30,60,"{""hour"": ""12"", ""momentum_5"": ""up"", ""volatility_30"": ""vol_high""}"
355,0.8985915492957747,0.09957746478871805,1.0383551239624529,877,0.928164196123147,0.629418472063854,1.2920634920634921,732,0.9289617486338798,0.6557377049180327,1.3076923076923077,480.0,-30.0,short,3,30,120,"{""hour"": ""12"", ""momentum_5"": ""up"", ""volatility_30"": ""vol_high""}"
355,0.9070422535211268,0.352394366197179,1.1487691758829806,877,0.928164196123147,0.629418472063854,1.2920634920634921,732,0.9289617486338798,0.6557377049180327,1.3076923076923077,480.0,-30.0,short,3,30,180,"{""hour"": ""12"", ""momentum_5"": ""up"", ""volatility_30"": ""vol_high""}"
1824,0.8223684210526315,0.1468475877192815,1.0636957064551722,1184,0.8952702702702703,0.07567567567567138,1.0290230629696795,589,0.9286926994906621,0.17691001697792993,1.0678871587725591,104.20000000000073,-50.0,short,3,50,30,"{""hour"": ""8"", ""minute_block"": ""45-59"", ""momentum_15"": ""down""}"
